1stFlrSF,2ndFlrSF,3SsnPorch,AllRooms,Alley,AsphShn,Bath,BedroomAbvGr,BldgType,BsmtBath,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtQual,BsmtUnfSF,CentralAir_Y,Density,Dortmund_Nordstadt,Electrical,EnclosedPorch,ExAsbShng,ExBrkComm,ExBrkFace,ExCBlock,ExCemntBd,ExHdBoard,ExImStucc,ExMetalSd,ExPlywood,ExStone,ExStucco,ExVinylSd,ExWdSdng,ExWdShng,ExterCond,ExterQual,Exterior2nd_Other,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,FireplaceQu,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Functional,GarageArea,GarageCars,GarageCond,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageYrBlt,GoodNbh,GrLivArea,Heating,HeatingQC,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MasVnrArea,MasVnrType,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,MoSold,NearPark,NearRailroad,NearStreet,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RelFirePlaces,RelKitchen,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,VeryGoodNbh,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,SalePrice
1120,0,0,6.5,0,0,1.5,3,1,1.0,3,0,932,0,1,0,0,0,0,0,0,0,0,0,0,1,3,108,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,544,2,3,0,1,0,3,0,1,0,0,0,0,1961.0,0,1120,1,3,0,0,1,0,0,0,0,0,868,1,2,0,1,6970,1,85.0,0,0,20,0.0,0,0,0,1,0,400,5,0,0,1,0,5,4,1,0,0,0,2,0,1,0,0,0,0,0,0,0,2,5,1040,0,168,1961,1961,2007,129000
1547,720,0,9.0,0,0,2.0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,3,1,0,0,0,1,0,0,0,672,2,3,0,0,1,3,0,1,0,0,0,0,1979.0,0,2320,1,4,0,0,0,0,0,1,0,0,869,1,3,0,1,14762,1,70.04995836802665,1,53,60,0.0,0,0,0,0,0,0,5,0,0,1,144,6,5,0,0,0,3,3,0,1,0,0,0,0,0,0,0,2,7,0,0,120,1948,1950,2006,169000
1062,887,0,10.5,0,0,2.5,3,1,1.0,3,0,750,0,0,0,1,0,0,0,0,0,0,0,0,1,4,300,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,0,1,0,0,0,3,1,0,0,1,0,0,0,0,574,2,3,1,0,0,3,0,1,0,0,0,0,1993.0,0,1949,1,5,0,0,0,0,0,1,0,0,870,1,4,0,1,9938,0,80.0,0,0,60,246.0,1,0,0,0,0,0,6,0,0,0,90,5,7,1,0,0,3,4,0,1,0,0,0,0,0,0,0,2,8,1050,0,156,1993,1994,2010,236000
894,0,0,6.0,0,0,1.0,2,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,894,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,308,1,3,0,0,1,3,0,0,0,0,0,1,1962.0,0,894,1,4,0,0,1,0,0,0,0,0,871,1,3,0,1,6600,0,60.0,0,0,20,0.0,0,0,0,0,0,0,8,1,0,0,0,5,5,1,0,0,0,3,0,0,0,1,0,0,0,0,0,2,5,894,0,0,1962,1962,2009,109500
804,878,0,9.5,0,0,2.5,3,1,0.0,3,0,505,0,0,0,1,0,0,0,0,0,0,0,0,1,4,299,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,523,2,3,0,1,0,3,0,1,0,0,0,0,1998.0,0,1682,1,5,0,0,0,0,0,1,0,0,872,1,4,0,1,8750,0,70.0,0,0,60,116.0,1,0,0,0,0,0,6,0,0,0,77,5,6,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,7,804,0,0,1998,1998,2010,200500
910,0,0,6.0,0,0,1.0,3,1,0.0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,105,1,1,0,1,150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,414,2,3,0,0,1,3,0,1,0,0,0,0,1953.0,0,910,1,4,0,0,1,0,0,0,0,0,873,1,4,0,1,8892,1,74.0,0,0,20,0.0,0,0,0,0,0,0,10,0,0,0,0,7,5,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,5,105,0,196,1953,1996,2008,116000
1036,0,0,7.0,0,0,1.0,3,1,0.0,3,0,375,0,0,0,0,0,1,0,0,0,0,0,0,1,3,457,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,1,0,1,0,0,0,0,0,288,1,3,0,0,1,3,0,1,0,0,0,0,1949.0,0,1268,1,4,0,0,1,0,0,0,0,0,874,1,3,0,1,12144,0,60.0,0,232,40,0.0,0,0,1,0,0,0,9,0,0,0,28,7,5,1,0,0,4,3,0,1,0,0,0,0,0,0,0,2,6,832,0,0,1949,1950,2009,133000
676,455,0,6.5,0,0,1.5,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,676,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,200,1,3,0,0,1,3,0,0,0,0,0,1,1941.0,0,1131,1,5,1,0,0,0,0,0,0,0,875,1,3,0,1,5720,0,52.0,0,0,50,0.0,0,0,0,0,0,0,8,0,0,1,0,6,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,5,676,0,26,1941,1950,2009,66500
1184,1426,0,13.5,0,0,2.5,4,1,0.0,3,2,64,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1120,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,1,0,0,1,0,0,0,0,550,2,3,1,0,0,3,0,0,0,1,0,0,2007.0,1,2610,1,5,0,0,0,0,0,1,0,0,876,1,5,0,1,9000,0,75.0,0,0,60,0.0,0,0,0,0,0,0,8,0,0,0,364,5,8,1,0,0,4,5,0,1,0,0,0,0,1,1,0,2,11,1184,0,208,2007,2007,2007,303477
1040,0,0,6.0,0,0,1.0,3,1,1.0,3,3,633,0,1,0,0,0,0,0,0,0,0,0,0,1,3,431,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,648,2,3,0,0,1,3,0,1,0,0,0,0,1963.0,0,1040,1,4,0,0,1,0,0,0,0,0,877,1,3,1,2,25286,0,94.0,0,0,20,0.0,0,0,0,0,0,0,1,0,0,0,0,5,4,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,5,1064,0,0,1963,1963,2007,132250
1462,762,0,12.5,0,0,2.5,4,1,1.0,3,0,1170,0,0,0,1,0,0,0,0,0,0,0,0,1,5,292,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,4,1,0,0,1,0,0,0,0,738,3,3,1,0,0,3,0,1,0,0,0,0,2004.0,1,2224,1,5,0,0,0,0,0,1,0,0,878,1,5,0,1,8834,0,74.0,0,0,60,216.0,1,0,0,0,0,0,6,0,0,0,0,5,9,1,0,0,4,5,0,0,0,1,0,0,0,0,0,2,10,1462,1,184,2004,2005,2009,350000
1155,0,0,7.0,0,0,1.0,3,1,1.0,3,2,899,0,1,0,0,0,0,0,0,0,0,0,0,1,3,210,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,576,2,3,0,0,1,3,0,0,0,0,0,1,1987.0,0,1155,1,3,0,0,0,0,0,0,1,0,879,1,4,0,1,11782,0,88.0,1,0,85,0.0,0,0,0,1,0,400,6,0,0,0,0,7,5,1,0,0,0,4,0,1,0,0,0,0,0,0,0,2,6,1109,0,192,1961,1995,2010,148000
864,0,0,7.0,0,0,1.0,3,1,1.0,3,0,646,0,1,0,0,0,0,0,0,0,0,0,0,1,3,218,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,336,1,3,0,0,1,3,0,1,0,0,0,0,1978.0,0,864,1,5,0,0,1,0,0,0,0,0,880,1,3,0,1,7000,1,70.04995836802665,1,0,20,90.0,1,0,0,0,0,0,7,0,0,0,0,8,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,6,864,0,0,1978,2005,2009,136500
1090,0,0,6.5,0,0,1.5,2,1,1.0,4,0,980,0,1,0,0,0,0,0,0,0,0,0,0,1,5,110,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,450,2,3,1,0,0,3,0,1,0,0,0,0,2005.0,0,1090,1,4,0,0,1,0,0,0,0,0,881,1,3,0,1,7024,0,60.0,0,0,20,0.0,0,0,0,0,0,0,6,0,0,0,49,5,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,5,1090,0,0,2005,2006,2007,157000
1187,530,0,9.5,0,0,2.5,3,1,0.0,3,1,902,0,0,0,0,1,0,0,0,0,0,0,0,1,4,254,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,1,0,1,0,0,0,0,0,400,2,3,0,1,0,3,0,1,0,0,0,0,1990.0,1,1717,1,5,1,0,0,0,0,0,0,0,882,1,4,0,1,13758,1,44.0,1,0,50,117.0,1,0,0,0,0,0,4,0,0,0,36,5,7,1,0,0,3,4,0,1,0,0,0,0,0,0,0,2,7,1156,0,168,1990,1991,2007,187500
808,785,0,9.5,0,0,2.5,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,808,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,1,0,3,1,0,0,1,0,0,0,0,389,2,3,0,1,0,3,0,0,0,1,0,0,1993.0,0,1593,1,4,0,0,0,0,0,1,0,0,883,1,3,0,1,9636,1,70.04995836802665,1,0,60,0.0,0,0,0,0,0,0,12,0,0,0,40,5,6,1,0,0,3,3,0,1,0,0,0,0,0,0,0,2,7,808,0,342,1992,1993,2009,178000
954,795,0,11.0,0,0,1.0,5,1,1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,795,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,440,1,4,0,0,1,3,0,0,0,0,0,1,1997.0,0,2230,1,3,0,0,0,1,0,0,0,0,884,1,3,1,1,6204,0,60.0,0,481,75,0.0,0,0,0,0,0,0,3,0,0,0,188,5,4,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,10,795,0,0,1912,1950,2006,118500
892,0,0,6.0,0,0,1.0,3,1,0.0,3,0,432,0,0,1,0,0,0,0,0,0,0,0,0,1,3,460,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,288,1,3,0,1,0,3,0,1,0,0,0,0,1967.0,0,892,1,3,0,0,1,0,0,0,0,0,885,1,3,0,1,7150,0,65.0,0,0,20,60.0,1,0,0,0,0,0,7,0,0,0,0,5,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,5,892,0,0,1967,1967,2009,100000
1709,0,0,7.0,0,0,2.0,2,1,1.0,3,2,1238,0,0,0,1,0,0,0,0,0,0,0,0,1,5,460,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,0,3,1,0,0,1,0,0,0,0,506,2,3,1,0,0,3,0,1,0,0,0,0,1999.0,1,1709,1,5,0,0,1,0,0,0,0,0,886,1,4,0,1,5119,1,50.0,1,0,120,60.0,1,0,0,0,0,0,1,0,0,0,65,5,9,1,0,0,3,4,0,1,0,0,0,0,0,0,0,2,5,1698,0,97,1999,2000,2008,328900
1712,0,0,10.0,0,0,2.0,4,0,0.0,3,0,528,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1098,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,588,2,3,1,0,0,3,0,1,0,0,0,0,2005.0,0,1712,1,5,0,0,1,0,0,0,0,0,887,2,3,0,1,8393,1,70.0,0,0,90,122.0,1,0,0,0,0,0,6,0,0,0,54,5,5,1,0,0,0,6,0,1,0,0,0,0,0,0,0,2,8,1626,0,272,1959,2005,2006,145000
872,521,0,9.5,0,0,1.5,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,816,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300,1,3,0,0,1,3,0,1,0,0,0,0,1955.0,0,1393,1,3,1,0,0,0,0,0,0,0,888,1,3,0,1,16466,0,59.0,1,0,50,0.0,0,0,0,0,0,0,4,0,0,0,0,7,5,1,0,0,0,3,0,1,0,0,0,0,0,0,265,2,8,816,0,121,1955,1955,2008,135500
2217,0,0,10.0,0,0,2.0,4,1,1.0,4,3,351,823,1,0,0,0,0,0,0,0,0,0,1,0,3,1043,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,3,1,0,0,1,0,0,0,0,621,2,3,0,0,1,3,0,1,0,0,0,0,1970.0,0,2217,1,5,0,0,1,0,0,0,0,0,889,1,4,0,2,15865,0,95.0,1,0,20,0.0,0,0,0,0,0,0,10,0,0,0,207,6,8,1,0,0,3,4,1,0,0,0,0,0,0,0,224,2,8,2217,0,81,1970,1970,2007,268000
1505,0,162,7.0,0,0,1.0,2,1,1.0,3,0,1024,0,0,1,0,0,0,0,0,0,0,0,0,1,3,481,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,3,1,0,1,0,0,0,0,0,505,2,3,0,1,0,3,0,1,0,0,0,0,1953.0,0,1505,1,5,0,0,1,0,0,0,0,0,890,1,3,0,1,12160,0,128.0,0,0,20,90.0,1,0,0,0,0,0,2,0,0,1,0,4,6,1,0,0,3,3,0,0,0,1,0,0,0,0,0,2,6,1505,0,0,1953,1953,2009,149500
672,252,0,7.0,0,0,1.0,3,1,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,672,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,1,0,1,1,0,1,0,0,0,0,0,576,2,3,0,0,1,3,0,0,0,0,0,1,2003.0,0,924,1,5,1,0,0,0,0,0,0,0,891,1,3,0,1,8064,1,60.0,0,0,50,0.0,0,0,0,1,0,2000,7,0,0,1,0,7,5,1,0,0,1,3,0,1,0,0,0,0,0,0,0,2,6,672,0,0,1949,2006,2007,122900
918,765,0,9.5,0,0,2.5,3,1,0.0,3,0,226,500,0,0,0,1,0,0,0,0,0,0,1,0,3,192,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,1,0,1,0,0,0,0,0,440,2,3,0,1,0,3,0,1,0,0,0,0,1978.0,0,1683,1,4,0,0,0,0,0,1,0,0,892,1,3,0,1,11184,0,70.0,0,0,60,92.0,1,0,0,0,0,0,7,0,0,0,0,5,6,1,0,0,3,3,0,0,0,1,0,0,0,0,0,2,7,918,0,243,1978,1978,2009,172500
1068,0,0,7.0,0,0,1.0,3,1,0.5,3,0,663,0,0,0,1,0,0,0,0,0,0,0,0,1,3,396,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,264,1,3,0,1,0,3,0,1,0,0,0,0,1963.0,0,1068,1,3,0,0,1,0,0,0,0,0,893,1,3,0,1,8414,0,70.0,0,0,20,0.0,0,0,0,0,0,0,2,0,0,0,0,8,6,1,0,0,0,3,0,0,0,1,0,0,0,0,0,2,6,1059,0,192,1963,2003,2006,154500
1383,0,0,7.0,0,0,1.0,3,1,1.0,3,1,1064,0,0,1,0,0,0,0,0,0,0,0,0,1,4,319,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,0,1,0,0,0,4,1,0,0,1,0,0,0,0,354,1,3,0,0,1,3,0,1,0,0,0,0,1954.0,0,1383,1,3,0,0,1,0,0,0,0,0,894,1,3,0,1,13284,0,70.04995836802665,0,0,20,0.0,0,0,0,0,0,0,6,1,0,0,116,5,5,1,0,0,4,3,0,1,0,0,0,0,0,0,0,2,6,1383,0,511,1954,1954,2008,165000
1535,0,0,10.0,0,0,2.0,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,400,2,3,0,0,1,3,0,1,0,0,0,0,1979.0,0,1535,1,3,0,0,1,0,0,0,0,0,895,2,3,1,1,7018,0,64.0,0,0,90,0.0,0,0,0,0,0,0,6,0,0,0,0,5,5,1,0,0,0,6,0,1,0,0,0,0,0,0,0,2,8,0,0,0,1979,1979,2009,118858
983,813,0,9.5,0,0,1.5,4,1,1.0,3,0,400,0,0,1,0,0,0,0,0,0,0,0,0,1,3,380,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,1,0,1,0,0,0,0,0,483,2,3,0,1,0,3,0,1,0,0,0,0,1963.0,0,1796,1,3,0,0,0,0,0,1,0,0,896,1,3,0,1,7056,0,71.0,0,0,60,415.0,1,0,0,0,0,0,10,0,0,0,50,5,6,1,0,0,3,3,0,0,0,1,0,0,0,0,0,2,8,780,0,0,1963,1963,2008,140000
951,0,0,7.0,2,0,1.0,2,1,0.0,3,0,285,0,1,0,0,0,0,0,0,0,0,0,0,1,3,666,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,327,1,3,0,0,1,3,0,0,0,0,0,1,1936.0,0,951,1,5,0,0,1,0,0,0,0,0,897,1,3,0,1,8765,0,50.0,0,0,30,0.0,0,0,0,0,0,0,4,0,0,0,28,6,4,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,6,951,0,0,1936,1950,2006,106500
1120,1120,0,14.0,0,0,2.0,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,528,2,3,0,0,1,3,0,0,0,0,0,1,1979.0,0,2240,1,3,0,0,0,0,0,1,0,0,898,2,3,0,1,7018,0,64.0,0,0,90,0.0,0,0,0,0,0,0,6,0,0,1,0,5,5,1,0,0,0,6,0,1,0,0,0,0,0,0,0,2,12,0,0,154,1979,1979,2009,142953
2364,0,0,13.5,0,0,2.5,2,1,1.0,3,3,2188,0,0,0,1,0,0,0,0,0,0,0,0,1,5,142,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,0,0,0,0,0,4,2,0,0,1,0,0,0,0,820,3,3,1,0,0,3,0,1,0,0,0,0,2009.0,1,2364,1,5,0,0,1,0,0,0,0,0,899,1,5,0,1,12919,0,100.0,1,0,20,760.0,1,0,0,0,0,0,3,0,0,0,67,5,9,1,0,0,8,5,0,0,0,1,0,0,1,1,0,2,11,2330,1,0,2009,2010,2010,611657
1236,0,0,7.0,0,0,1.0,3,1,0.0,3,0,465,0,0,1,0,0,0,0,0,0,0,0,0,1,3,447,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,3,1,0,1,0,0,0,0,0,288,1,3,0,0,1,3,0,1,0,0,0,0,1961.0,0,1236,1,3,0,0,1,0,0,0,0,0,900,1,3,0,1,6993,0,65.0,0,0,20,0.0,0,0,0,0,0,0,6,0,0,1,0,7,5,1,0,0,3,3,0,1,0,0,0,0,0,0,0,2,6,912,0,0,1961,1994,2006,135000
858,0,0,5.0,0,0,1.0,2,1,0.0,3,0,322,0,1,0,0,0,0,0,0,0,0,0,0,1,3,536,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,684,1,3,0,0,1,3,0,0,0,0,0,1,1979.0,0,858,1,3,0,0,1,0,0,0,0,0,901,1,3,0,1,7340,0,70.04995836802665,1,0,20,0.0,0,0,0,0,0,0,6,0,0,0,0,6,4,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,4,858,0,0,1971,1971,2007,110000
1306,0,0,6.0,0,0,1.0,2,1,1.0,3,1,860,0,0,1,0,0,0,0,0,0,0,0,0,1,3,132,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,756,1,3,0,0,1,3,0,0,0,0,0,1,1968.0,0,1306,1,3,0,0,1,0,0,0,0,0,902,1,3,0,1,8712,0,64.0,1,0,20,0.0,0,0,0,0,0,0,5,0,0,0,0,7,5,1,0,0,0,3,0,0,0,1,0,0,0,0,0,2,5,992,0,0,1957,2000,2009,153000
807,702,0,10.5,0,0,2.5,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,783,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,4,1,0,0,1,0,0,0,0,393,2,3,1,0,0,3,0,1,0,0,0,0,2003.0,0,1509,1,5,0,0,0,0,0,1,0,0,903,1,4,0,1,7875,0,63.0,0,0,60,0.0,0,0,0,0,0,0,7,0,0,0,75,5,7,1,0,0,4,4,0,1,0,0,0,0,0,0,0,2,8,783,0,0,2003,2003,2006,180000
1670,0,0,9.0,0,0,2.0,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1670,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,4,1,0,0,1,0,0,0,0,690,3,3,0,1,0,3,0,1,0,0,0,0,2006.0,0,1670,1,5,0,0,1,0,0,0,0,0,904,1,4,1,1,14859,1,50.0,1,0,20,27.0,1,0,0,0,0,0,8,0,0,0,60,5,7,1,0,0,4,4,0,0,0,1,0,0,1,1,0,2,7,1670,0,144,2006,2006,2006,240000
902,0,0,7.0,0,0,1.0,3,1,0.0,3,0,599,0,0,0,1,0,0,0,0,0,0,0,0,1,3,277,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,288,1,3,0,0,1,3,0,1,0,0,0,0,1967.0,0,902,1,3,0,0,1,0,0,0,0,0,905,1,3,0,1,6173,0,70.04995836802665,1,0,20,75.0,1,0,0,0,0,0,8,0,0,0,0,6,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,6,876,0,0,1967,1967,2007,125500
1063,0,0,7.0,0,0,1.0,3,1,1.0,3,0,354,290,0,0,0,0,1,0,0,0,0,1,0,0,3,412,1,1,0,1,164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,280,1,3,0,1,0,3,0,1,0,0,0,0,1954.0,0,1063,1,3,0,0,1,0,0,0,0,0,906,1,3,0,1,9920,0,80.0,0,0,20,110.0,1,0,0,0,0,0,2,0,0,0,0,5,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,6,1056,0,0,1954,1954,2010,128000
1636,0,0,10.0,0,0,2.0,3,1,1.0,3,0,63,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1560,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,4,1,0,0,1,0,0,0,0,865,3,3,0,1,0,3,0,1,0,0,0,0,2006.0,1,1636,1,5,0,0,1,0,0,0,0,0,907,1,4,0,1,13501,1,116.0,1,0,20,208.0,1,0,0,0,0,0,6,0,0,0,60,5,8,1,0,0,4,4,0,1,0,0,0,0,0,0,0,2,8,1623,0,0,2006,2006,2007,255000
1020,1037,0,7.5,0,0,1.5,3,1,0.0,3,0,223,0,0,0,0,0,1,0,0,0,0,0,0,1,4,794,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,1,0,1,0,0,0,0,0,180,1,3,1,0,0,2,0,1,0,0,0,0,1936.0,0,2057,1,4,1,0,0,0,0,0,0,0,908,1,4,0,1,11500,0,86.0,1,0,50,0.0,0,0,0,0,0,0,6,0,0,0,0,7,7,1,0,0,4,4,0,1,0,0,0,0,0,0,322,2,6,1017,0,0,1936,1987,2006,250000
902,0,0,6.0,0,0,1.0,2,1,1.0,3,2,301,324,0,1,0,0,0,0,1,0,0,0,0,0,4,239,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,484,2,3,0,0,1,3,0,1,0,0,0,0,1983.0,0,902,1,3,0,0,1,0,0,0,0,0,909,1,3,1,2,8885,0,70.04995836802665,1,0,20,0.0,0,0,0,0,0,0,6,0,0,0,0,5,5,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,5,864,0,164,1983,1983,2006,131000
742,742,0,10.5,0,0,2.5,3,1,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,742,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,4,1,0,0,1,0,0,0,0,390,2,3,1,0,0,3,0,1,0,0,0,0,2005.0,0,1484,1,5,0,0,0,0,0,1,0,0,910,1,4,0,1,12589,0,149.0,1,0,60,0.0,0,0,0,0,0,0,6,0,0,0,24,5,6,1,0,0,4,4,0,1,0,0,0,0,0,0,0,2,8,742,0,36,2005,2005,2009,174000
