,Anfangswert 0,Anfangswert 237,Anfangswert 474,Anfangswert 711,Anfangswert 948,Anfangswert 1185,Anfangswert 1422,Anfangswert 1659,Anfangswert 1896,Anfangswert 2133,Anfangswert 2370,Anfangswert 2607,Anfangswert 2844,Anfangswert 3081,Anfangswert 3318,Anfangswert 3555,Anfangswert 3792,Anfangswert 4029,Anfangswert 4266,Anfangswert 4503,Anfangswert 4740,Anfangswert 4977,Anfangswert 5214,Anfangswert 5451,Anfangswert 5688,Anfangswert 5925,Anfangswert 6162,Anfangswert 6399,Anfangswert 6636,Anfangswert 6873,Anfangswert 7110,Anfangswert 7347,Anfangswert 7584,Anfangswert 7821,Anfangswert 8058,Anfangswert 8295,Anfangswert 8532,Anfangswert 8769,Anfangswert 9006,Anfangswert 9243,Anfangswert 9480,Anfangswert 9717,Anfangswert 9954
3764,0.1984,0.1021,0.0058,0.9095,0.8132,0.7169,0.6206,0.5243,0.428,0.3317,0.2354,0.1391,0.0428,0.9465,0.8502,0.7539,0.6576,0.5613,0.465,0.3687,0.2724,0.1761,0.0798,0.9835,0.8872,0.7909,0.6946,0.5983,0.502,0.4057,0.3094,0.2131,0.1168,0.0205,0.9242,0.8279,0.7316,0.6353,0.539,0.4427,0.3464,0.2501,0.1538
3765,0.984,0.8077,0.6314,0.4551,0.2788,0.1025,0.9262,0.7499,0.5736,0.3973,0.221,0.0447,0.8684,0.6921,0.5158,0.3395,0.1632,0.9869,0.8106,0.6343,0.458,0.2817,0.1054,0.9291,0.7528,0.5765,0.4002,0.2239,0.0476,0.8713,0.695,0.5187,0.3424,0.1661,0.9898,0.8135,0.6372,0.4609,0.2846,0.1083,0.932,0.7557,0.5794
3766,0.7296,0.4733,0.217,0.9607,0.7044,0.4481,0.1918,0.9355,0.6792,0.4229,0.1666,0.9103,0.654,0.3977,0.1414,0.8851,0.6288,0.3725,0.1162,0.8599,0.6036,0.3473,0.091,0.8347,0.5784,0.3221,0.0658,0.8095,0.5532,0.2969,0.0406,0.7843,0.528,0.2717,0.0154,0.7591,0.5028,0.2465,0.9902,0.7339,0.4776,0.2213,0.965
3767,0.4352,0.0989,0.7626,0.4263,0.09,0.7537,0.4174,0.0811,0.7448,0.4085,0.0722,0.7359,0.3996,0.0633,0.727,0.3907,0.0544,0.7181,0.3818,0.0455,0.7092,0.3729,0.0366,0.7003,0.364,0.0277,0.6914,0.3551,0.0188,0.6825,0.3462,0.0099,0.6736,0.3373,0.001,0.6647,0.3284,0.9921,0.6558,0.3195,0.9832,0.6469,0.3106
3768,0.1008,0.6845,0.2682,0.8519,0.4356,0.0193,0.603,0.1867,0.7704,0.3541,0.9378,0.5215,0.1052,0.6889,0.2726,0.8563,0.44,0.0237,0.6074,0.1911,0.7748,0.3585,0.9422,0.5259,0.1096,0.6933,0.277,0.8607,0.4444,0.0281,0.6118,0.1955,0.7792,0.3629,0.9466,0.5303,0.114,0.6977,0.2814,0.8651,0.4488,0.0325,0.6162
3769,0.7264,0.2301,0.7338,0.2375,0.7412,0.2449,0.7486,0.2523,0.756,0.2597,0.7634,0.2671,0.7708,0.2745,0.7782,0.2819,0.7856,0.2893,0.793,0.2967,0.8004,0.3041,0.8078,0.3115,0.8152,0.3189,0.8226,0.3263,0.83,0.3337,0.8374,0.3411,0.8448,0.3485,0.8522,0.3559,0.8596,0.3633,0.867,0.3707,0.8744,0.3781,0.8818
3770,0.312,0.7357,0.1594,0.5831,0.0068,0.4305,0.8542,0.2779,0.7016,0.1253,0.549,0.9727,0.3964,0.8201,0.2438,0.6675,0.0912,0.5149,0.9386,0.3623,0.786,0.2097,0.6334,0.0571,0.4808,0.9045,0.3282,0.7519,0.1756,0.5993,0.023,0.4467,0.8704,0.2941,0.7178,0.1415,0.5652,0.9889,0.4126,0.8363,0.26,0.6837,0.1074
3771,0.8576,0.2013,0.545,0.8887,0.2324,0.5761,0.9198,0.2635,0.6072,0.9509,0.2946,0.6383,0.982,0.3257,0.6694,0.0131,0.3568,0.7005,0.0442,0.3879,0.7316,0.0753,0.419,0.7627,0.1064,0.4501,0.7938,0.1375,0.4812,0.8249,0.1686,0.5123,0.856,0.1997,0.5434,0.8871,0.2308,0.5745,0.9182,0.2619,0.6056,0.9493,0.293
3772,0.3632,0.6269,0.8906,0.1543,0.418,0.6817,0.9454,0.2091,0.4728,0.7365,0.0002,0.2639,0.5276,0.7913,0.055,0.3187,0.5824,0.8461,0.1098,0.3735,0.6372,0.9009,0.1646,0.4283,0.692,0.9557,0.2194,0.4831,0.7468,0.0105,0.2742,0.5379,0.8016,0.0653,0.329,0.5927,0.8564,0.1201,0.3838,0.6475,0.9112,0.1749,0.4386
3773,0.8288,0.0125,0.1962,0.3799,0.5636,0.7473,0.931,0.1147,0.2984,0.4821,0.6658,0.8495,0.0332,0.2169,0.4006,0.5843,0.768,0.9517,0.1354,0.3191,0.5028,0.6865,0.8702,0.0539,0.2376,0.4213,0.605,0.7887,0.9724,0.1561,0.3398,0.5235,0.7072,0.8909,0.0746,0.2583,0.442,0.6257,0.8094,0.9931,0.1768,0.3605,0.5442
3774,0.2544,0.3581,0.4618,0.5655,0.6692,0.7729,0.8766,0.9803,0.084,0.1877,0.2914,0.3951,0.4988,0.6025,0.7062,0.8099,0.9136,0.0173,0.121,0.2247,0.3284,0.4321,0.5358,0.6395,0.7432,0.8469,0.9506,0.0543,0.158,0.2617,0.3654,0.4691,0.5728,0.6765,0.7802,0.8839,0.9876,0.0913,0.195,0.2987,0.4024,0.5061,0.6098
3775,0.64,0.6637,0.6874,0.7111,0.7348,0.7585,0.7822,0.8059,0.8296,0.8533,0.877,0.9007,0.9244,0.9481,0.9718,0.9955,0.0192,0.0429,0.0666,0.0903,0.114,0.1377,0.1614,0.1851,0.2088,0.2325,0.2562,0.2799,0.3036,0.3273,0.351,0.3747,0.3984,0.4221,0.4458,0.4695,0.4932,0.5169,0.5406,0.5643,0.588,0.6117,0.6354
3776,0.9856,0.9293,0.873,0.8167,0.7604,0.7041,0.6478,0.5915,0.5352,0.4789,0.4226,0.3663,0.31,0.2537,0.1974,0.1411,0.0848,0.0285,0.9722,0.9159,0.8596,0.8033,0.747,0.6907,0.6344,0.5781,0.5218,0.4655,0.4092,0.3529,0.2966,0.2403,0.184,0.1277,0.0714,0.0151,0.9588,0.9025,0.8462,0.7899,0.7336,0.6773,0.621
3777,0.2912,0.1549,0.0186,0.8823,0.746,0.6097,0.4734,0.3371,0.2008,0.0645,0.9282,0.7919,0.6556,0.5193,0.383,0.2467,0.1104,0.9741,0.8378,0.7015,0.5652,0.4289,0.2926,0.1563,0.02,0.8837,0.7474,0.6111,0.4748,0.3385,0.2022,0.0659,0.9296,0.7933,0.657,0.5207,0.3844,0.2481,0.1118,0.9755,0.8392,0.7029,0.5666
3778,0.5568,0.3405,0.1242,0.9079,0.6916,0.4753,0.259,0.0427,0.8264,0.6101,0.3938,0.1775,0.9612,0.7449,0.5286,0.3123,0.096,0.8797,0.6634,0.4471,0.2308,0.0145,0.7982,0.5819,0.3656,0.1493,0.933,0.7167,0.5004,0.2841,0.0678,0.8515,0.6352,0.4189,0.2026,0.9863,0.77,0.5537,0.3374,0.1211,0.9048,0.6885,0.4722
3779,0.7824,0.4861,0.1898,0.8935,0.5972,0.3009,0.0046,0.7083,0.412,0.1157,0.8194,0.5231,0.2268,0.9305,0.6342,0.3379,0.0416,0.7453,0.449,0.1527,0.8564,0.5601,0.2638,0.9675,0.6712,0.3749,0.0786,0.7823,0.486,0.1897,0.8934,0.5971,0.3008,0.0045,0.7082,0.4119,0.1156,0.8193,0.523,0.2267,0.9304,0.6341,0.3378
3780,0.968,0.5917,0.2154,0.8391,0.4628,0.0865,0.7102,0.3339,0.9576,0.5813,0.205,0.8287,0.4524,0.0761,0.6998,0.3235,0.9472,0.5709,0.1946,0.8183,0.442,0.0657,0.6894,0.3131,0.9368,0.5605,0.1842,0.8079,0.4316,0.0553,0.679,0.3027,0.9264,0.5501,0.1738,0.7975,0.4212,0.0449,0.6686,0.2923,0.916,0.5397,0.1634
3781,0.1136,0.6573,0.201,0.7447,0.2884,0.8321,0.3758,0.9195,0.4632,0.0069,0.5506,0.0943,0.638,0.1817,0.7254,0.2691,0.8128,0.3565,0.9002,0.4439,0.9876,0.5313,0.075,0.6187,0.1624,0.7061,0.2498,0.7935,0.3372,0.8809,0.4246,0.9683,0.512,0.0557,0.5994,0.1431,0.6868,0.2305,0.7742,0.3179,0.8616,0.4053,0.949
3782,0.2192,0.6829,0.1466,0.6103,0.074,0.5377,0.0014,0.4651,0.9288,0.3925,0.8562,0.3199,0.7836,0.2473,0.711,0.1747,0.6384,0.1021,0.5658,0.0295,0.4932,0.9569,0.4206,0.8843,0.348,0.8117,0.2754,0.7391,0.2028,0.6665,0.1302,0.5939,0.0576,0.5213,0.985,0.4487,0.9124,0.3761,0.8398,0.3035,0.7672,0.2309,0.6946
3783,0.2848,0.6685,0.0522,0.4359,0.8196,0.2033,0.587,0.9707,0.3544,0.7381,0.1218,0.5055,0.8892,0.2729,0.6566,0.0403,0.424,0.8077,0.1914,0.5751,0.9588,0.3425,0.7262,0.1099,0.4936,0.8773,0.261,0.6447,0.0284,0.4121,0.7958,0.1795,0.5632,0.9469,0.3306,0.7143,0.098,0.4817,0.8654,0.2491,0.6328,0.0165,0.4002
3784,0.3104,0.6141,0.9178,0.2215,0.5252,0.8289,0.1326,0.4363,0.74,0.0437,0.3474,0.6511,0.9548,0.2585,0.5622,0.8659,0.1696,0.4733,0.777,0.0807,0.3844,0.6881,0.9918,0.2955,0.5992,0.9029,0.2066,0.5103,0.814,0.1177,0.4214,0.7251,0.0288,0.3325,0.6362,0.9399,0.2436,0.5473,0.851,0.1547,0.4584,0.7621,0.0658
3785,0.296,0.5197,0.7434,0.9671,0.1908,0.4145,0.6382,0.8619,0.0856,0.3093,0.533,0.7567,0.9804,0.2041,0.4278,0.6515,0.8752,0.0989,0.3226,0.5463,0.77,0.9937,0.2174,0.4411,0.6648,0.8885,0.1122,0.3359,0.5596,0.7833,0.007,0.2307,0.4544,0.6781,0.9018,0.1255,0.3492,0.5729,0.7966,0.0203,0.244,0.4677,0.6914
3786,0.2416,0.3853,0.529,0.6727,0.8164,0.9601,0.1038,0.2475,0.3912,0.5349,0.6786,0.8223,0.966,0.1097,0.2534,0.3971,0.5408,0.6845,0.8282,0.9719,0.1156,0.2593,0.403,0.5467,0.6904,0.8341,0.9778,0.1215,0.2652,0.4089,0.5526,0.6963,0.84,0.9837,0.1274,0.2711,0.4148,0.5585,0.7022,0.8459,0.9896,0.1333,0.277
3787,0.1472,0.2109,0.2746,0.3383,0.402,0.4657,0.5294,0.5931,0.6568,0.7205,0.7842,0.8479,0.9116,0.9753,0.039,0.1027,0.1664,0.2301,0.2938,0.3575,0.4212,0.4849,0.5486,0.6123,0.676,0.7397,0.8034,0.8671,0.9308,0.9945,0.0582,0.1219,0.1856,0.2493,0.313,0.3767,0.4404,0.5041,0.5678,0.6315,0.6952,0.7589,0.8226
3788,0.0128,0.9965,0.9802,0.9639,0.9476,0.9313,0.915,0.8987,0.8824,0.8661,0.8498,0.8335,0.8172,0.8009,0.7846,0.7683,0.752,0.7357,0.7194,0.7031,0.6868,0.6705,0.6542,0.6379,0.6216,0.6053,0.589,0.5727,0.5564,0.5401,0.5238,0.5075,0.4912,0.4749,0.4586,0.4423,0.426,0.4097,0.3934,0.3771,0.3608,0.3445,0.3282
3789,0.8384,0.7421,0.6458,0.5495,0.4532,0.3569,0.2606,0.1643,0.068,0.9717,0.8754,0.7791,0.6828,0.5865,0.4902,0.3939,0.2976,0.2013,0.105,0.0087,0.9124,0.8161,0.7198,0.6235,0.5272,0.4309,0.3346,0.2383,0.142,0.0457,0.9494,0.8531,0.7568,0.6605,0.5642,0.4679,0.3716,0.2753,0.179,0.0827,0.9864,0.8901,0.7938
3790,0.624,0.4477,0.2714,0.0951,0.9188,0.7425,0.5662,0.3899,0.2136,0.0373,0.861,0.6847,0.5084,0.3321,0.1558,0.9795,0.8032,0.6269,0.4506,0.2743,0.098,0.9217,0.7454,0.5691,0.3928,0.2165,0.0402,0.8639,0.6876,0.5113,0.335,0.1587,0.9824,0.8061,0.6298,0.4535,0.2772,0.1009,0.9246,0.7483,0.572,0.3957,0.2194
3791,0.3696,0.1133,0.857,0.6007,0.3444,0.0881,0.8318,0.5755,0.3192,0.0629,0.8066,0.5503,0.294,0.0377,0.7814,0.5251,0.2688,0.0125,0.7562,0.4999,0.2436,0.9873,0.731,0.4747,0.2184,0.9621,0.7058,0.4495,0.1932,0.9369,0.6806,0.4243,0.168,0.9117,0.6554,0.3991,0.1428,0.8865,0.6302,0.3739,0.1176,0.8613,0.605
3792,0.0752,0.7389,0.4026,0.0663,0.73,0.3937,0.0574,0.7211,0.3848,0.0485,0.7122,0.3759,0.0396,0.7033,0.367,0.0307,0.6944,0.3581,0.0218,0.6855,0.3492,0.0129,0.6766,0.3403,0.004,0.6677,0.3314,0.9951,0.6588,0.3225,0.9862,0.6499,0.3136,0.9773,0.641,0.3047,0.9684,0.6321,0.2958,0.9595,0.6232,0.2869,0.9506
3793,0.7408,0.3245,0.9082,0.4919,0.0756,0.6593,0.243,0.8267,0.4104,0.9941,0.5778,0.1615,0.7452,0.3289,0.9126,0.4963,0.08,0.6637,0.2474,0.8311,0.4148,0.9985,0.5822,0.1659,0.7496,0.3333,0.917,0.5007,0.0844,0.6681,0.2518,0.8355,0.4192,0.0029,0.5866,0.1703,0.754,0.3377,0.9214,0.5051,0.0888,0.6725,0.2562
3794,0.3664,0.8701,0.3738,0.8775,0.3812,0.8849,0.3886,0.8923,0.396,0.8997,0.4034,0.9071,0.4108,0.9145,0.4182,0.9219,0.4256,0.9293,0.433,0.9367,0.4404,0.9441,0.4478,0.9515,0.4552,0.9589,0.4626,0.9663,0.47,0.9737,0.4774,0.9811,0.4848,0.9885,0.4922,0.9959,0.4996,0.0033,0.507,0.0107,0.5144,0.0181,0.5218
3795,0.952,0.3757,0.7994,0.2231,0.6468,0.0705,0.4942,0.9179,0.3416,0.7653,0.189,0.6127,0.0364,0.4601,0.8838,0.3075,0.7312,0.1549,0.5786,0.0023,0.426,0.8497,0.2734,0.6971,0.1208,0.5445,0.9682,0.3919,0.8156,0.2393,0.663,0.0867,0.5104,0.9341,0.3578,0.7815,0.2052,0.6289,0.0526,0.4763,0.9,0.3237,0.7474
3796,0.4976,0.8413,0.185,0.5287,0.8724,0.2161,0.5598,0.9035,0.2472,0.5909,0.9346,0.2783,0.622,0.9657,0.3094,0.6531,0.9968,0.3405,0.6842,0.0279,0.3716,0.7153,0.059,0.4027,0.7464,0.0901,0.4338,0.7775,0.1212,0.4649,0.8086,0.1523,0.496,0.8397,0.1834,0.5271,0.8708,0.2145,0.5582,0.9019,0.2456,0.5893,0.933
3797,0.0032,0.2669,0.5306,0.7943,0.058,0.3217,0.5854,0.8491,0.1128,0.3765,0.6402,0.9039,0.1676,0.4313,0.695,0.9587,0.2224,0.4861,0.7498,0.0135,0.2772,0.5409,0.8046,0.0683,0.332,0.5957,0.8594,0.1231,0.3868,0.6505,0.9142,0.1779,0.4416,0.7053,0.969,0.2327,0.4964,0.7601,0.0238,0.2875,0.5512,0.8149,0.0786
3798,0.4688,0.6525,0.8362,0.0199,0.2036,0.3873,0.571,0.7547,0.9384,0.1221,0.3058,0.4895,0.6732,0.8569,0.0406,0.2243,0.408,0.5917,0.7754,0.9591,0.1428,0.3265,0.5102,0.6939,0.8776,0.0613,0.245,0.4287,0.6124,0.7961,0.9798,0.1635,0.3472,0.5309,0.7146,0.8983,0.082,0.2657,0.4494,0.6331,0.8168,0.0005,0.1842
3799,0.8944,0.9981,0.1018,0.2055,0.3092,0.4129,0.5166,0.6203,0.724,0.8277,0.9314,0.0351,0.1388,0.2425,0.3462,0.4499,0.5536,0.6573,0.761,0.8647,0.9684,0.0721,0.1758,0.2795,0.3832,0.4869,0.5906,0.6943,0.798,0.9017,0.0054,0.1091,0.2128,0.3165,0.4202,0.5239,0.6276,0.7313,0.835,0.9387,0.0424,0.1461,0.2498
3800,0.28,0.3037,0.3274,0.3511,0.3748,0.3985,0.4222,0.4459,0.4696,0.4933,0.517,0.5407,0.5644,0.5881,0.6118,0.6355,0.6592,0.6829,0.7066,0.7303,0.754,0.7777,0.8014,0.8251,0.8488,0.8725,0.8962,0.9199,0.9436,0.9673,0.991,0.0147,0.0384,0.0621,0.0858,0.1095,0.1332,0.1569,0.1806,0.2043,0.228,0.2517,0.2754
3801,0.6256,0.5693,0.513,0.4567,0.4004,0.3441,0.2878,0.2315,0.1752,0.1189,0.0626,0.0063,0.95,0.8937,0.8374,0.7811,0.7248,0.6685,0.6122,0.5559,0.4996,0.4433,0.387,0.3307,0.2744,0.2181,0.1618,0.1055,0.0492,0.9929,0.9366,0.8803,0.824,0.7677,0.7114,0.6551,0.5988,0.5425,0.4862,0.4299,0.3736,0.3173,0.261
3802,0.9312,0.7949,0.6586,0.5223,0.386,0.2497,0.1134,0.9771,0.8408,0.7045,0.5682,0.4319,0.2956,0.1593,0.023,0.8867,0.7504,0.6141,0.4778,0.3415,0.2052,0.0689,0.9326,0.7963,0.66,0.5237,0.3874,0.2511,0.1148,0.9785,0.8422,0.7059,0.5696,0.4333,0.297,0.1607,0.0244,0.8881,0.7518,0.6155,0.4792,0.3429,0.2066
3803,0.1968,0.9805,0.7642,0.5479,0.3316,0.1153,0.899,0.6827,0.4664,0.2501,0.0338,0.8175,0.6012,0.3849,0.1686,0.9523,0.736,0.5197,0.3034,0.0871,0.8708,0.6545,0.4382,0.2219,0.0056,0.7893,0.573,0.3567,0.1404,0.9241,0.7078,0.4915,0.2752,0.0589,0.8426,0.6263,0.41,0.1937,0.9774,0.7611,0.5448,0.3285,0.1122
3804,0.4224,0.1261,0.8298,0.5335,0.2372,0.9409,0.6446,0.3483,0.052,0.7557,0.4594,0.1631,0.8668,0.5705,0.2742,0.9779,0.6816,0.3853,0.089,0.7927,0.4964,0.2001,0.9038,0.6075,0.3112,0.0149,0.7186,0.4223,0.126,0.8297,0.5334,0.2371,0.9408,0.6445,0.3482,0.0519,0.7556,0.4593,0.163,0.8667,0.5704,0.2741,0.9778
3805,0.608,0.2317,0.8554,0.4791,0.1028,0.7265,0.3502,0.9739,0.5976,0.2213,0.845,0.4687,0.0924,0.7161,0.3398,0.9635,0.5872,0.2109,0.8346,0.4583,0.082,0.7057,0.3294,0.9531,0.5768,0.2005,0.8242,0.4479,0.0716,0.6953,0.319,0.9427,0.5664,0.1901,0.8138,0.4375,0.0612,0.6849,0.3086,0.9323,0.556,0.1797,0.8034
3806,0.7536,0.2973,0.841,0.3847,0.9284,0.4721,0.0158,0.5595,0.1032,0.6469,0.1906,0.7343,0.278,0.8217,0.3654,0.9091,0.4528,0.9965,0.5402,0.0839,0.6276,0.1713,0.715,0.2587,0.8024,0.3461,0.8898,0.4335,0.9772,0.5209,0.0646,0.6083,0.152,0.6957,0.2394,0.7831,0.3268,0.8705,0.4142,0.9579,0.5016,0.0453,0.589
3807,0.8592,0.3229,0.7866,0.2503,0.714,0.1777,0.6414,0.1051,0.5688,0.0325,0.4962,0.9599,0.4236,0.8873,0.351,0.8147,0.2784,0.7421,0.2058,0.6695,0.1332,0.5969,0.0606,0.5243,0.988,0.4517,0.9154,0.3791,0.8428,0.3065,0.7702,0.2339,0.6976,0.1613,0.625,0.0887,0.5524,0.0161,0.4798,0.9435,0.4072,0.8709,0.3346
3808,0.9248,0.3085,0.6922,0.0759,0.4596,0.8433,0.227,0.6107,0.9944,0.3781,0.7618,0.1455,0.5292,0.9129,0.2966,0.6803,0.064,0.4477,0.8314,0.2151,0.5988,0.9825,0.3662,0.7499,0.1336,0.5173,0.901,0.2847,0.6684,0.0521,0.4358,0.8195,0.2032,0.5869,0.9706,0.3543,0.738,0.1217,0.5054,0.8891,0.2728,0.6565,0.0402
3809,0.9504,0.2541,0.5578,0.8615,0.1652,0.4689,0.7726,0.0763,0.38,0.6837,0.9874,0.2911,0.5948,0.8985,0.2022,0.5059,0.8096,0.1133,0.417,0.7207,0.0244,0.3281,0.6318,0.9355,0.2392,0.5429,0.8466,0.1503,0.454,0.7577,0.0614,0.3651,0.6688,0.9725,0.2762,0.5799,0.8836,0.1873,0.491,0.7947,0.0984,0.4021,0.7058
3810,0.936,0.1597,0.3834,0.6071,0.8308,0.0545,0.2782,0.5019,0.7256,0.9493,0.173,0.3967,0.6204,0.8441,0.0678,0.2915,0.5152,0.7389,0.9626,0.1863,0.41,0.6337,0.8574,0.0811,0.3048,0.5285,0.7522,0.9759,0.1996,0.4233,0.647,0.8707,0.0944,0.3181,0.5418,0.7655,0.9892,0.2129,0.4366,0.6603,0.884,0.1077,0.3314
3811,0.8816,0.0253,0.169,0.3127,0.4564,0.6001,0.7438,0.8875,0.0312,0.1749,0.3186,0.4623,0.606,0.7497,0.8934,0.0371,0.1808,0.3245,0.4682,0.6119,0.7556,0.8993,0.043,0.1867,0.3304,0.4741,0.6178,0.7615,0.9052,0.0489,0.1926,0.3363,0.48,0.6237,0.7674,0.9111,0.0548,0.1985,0.3422,0.4859,0.6296,0.7733,0.917
3812,0.7872,0.8509,0.9146,0.9783,0.042,0.1057,0.1694,0.2331,0.2968,0.3605,0.4242,0.4879,0.5516,0.6153,0.679,0.7427,0.8064,0.8701,0.9338,0.9975,0.0612,0.1249,0.1886,0.2523,0.316,0.3797,0.4434,0.5071,0.5708,0.6345,0.6982,0.7619,0.8256,0.8893,0.953,0.0167,0.0804,0.1441,0.2078,0.2715,0.3352,0.3989,0.4626
3813,0.6528,0.6365,0.6202,0.6039,0.5876,0.5713,0.555,0.5387,0.5224,0.5061,0.4898,0.4735,0.4572,0.4409,0.4246,0.4083,0.392,0.3757,0.3594,0.3431,0.3268,0.3105,0.2942,0.2779,0.2616,0.2453,0.229,0.2127,0.1964,0.1801,0.1638,0.1475,0.1312,0.1149,0.0986,0.0823,0.066,0.0497,0.0334,0.0171,0.0008,0.9845,0.9682
3814,0.4784,0.3821,0.2858,0.1895,0.0932,0.9969,0.9006,0.8043,0.708,0.6117,0.5154,0.4191,0.3228,0.2265,0.1302,0.0339,0.9376,0.8413,0.745,0.6487,0.5524,0.4561,0.3598,0.2635,0.1672,0.0709,0.9746,0.8783,0.782,0.6857,0.5894,0.4931,0.3968,0.3005,0.2042,0.1079,0.0116,0.9153,0.819,0.7227,0.6264,0.5301,0.4338
3815,0.264,0.0877,0.9114,0.7351,0.5588,0.3825,0.2062,0.0299,0.8536,0.6773,0.501,0.3247,0.1484,0.9721,0.7958,0.6195,0.4432,0.2669,0.0906,0.9143,0.738,0.5617,0.3854,0.2091,0.0328,0.8565,0.6802,0.5039,0.3276,0.1513,0.975,0.7987,0.6224,0.4461,0.2698,0.0935,0.9172,0.7409,0.5646,0.3883,0.212,0.0357,0.8594
3816,0.0096,0.7533,0.497,0.2407,0.9844,0.7281,0.4718,0.2155,0.9592,0.7029,0.4466,0.1903,0.934,0.6777,0.4214,0.1651,0.9088,0.6525,0.3962,0.1399,0.8836,0.6273,0.371,0.1147,0.8584,0.6021,0.3458,0.0895,0.8332,0.5769,0.3206,0.0643,0.808,0.5517,0.2954,0.0391,0.7828,0.5265,0.2702,0.0139,0.7576,0.5013,0.245
3817,0.7152,0.3789,0.0426,0.7063,0.37,0.0337,0.6974,0.3611,0.0248,0.6885,0.3522,0.0159,0.6796,0.3433,0.007,0.6707,0.3344,0.9981,0.6618,0.3255,0.9892,0.6529,0.3166,0.9803,0.644,0.3077,0.9714,0.6351,0.2988,0.9625,0.6262,0.2899,0.9536,0.6173,0.281,0.9447,0.6084,0.2721,0.9358,0.5995,0.2632,0.9269,0.5906
3818,0.3808,0.9645,0.5482,0.1319,0.7156,0.2993,0.883,0.4667,0.0504,0.6341,0.2178,0.8015,0.3852,0.9689,0.5526,0.1363,0.72,0.3037,0.8874,0.4711,0.0548,0.6385,0.2222,0.8059,0.3896,0.9733,0.557,0.1407,0.7244,0.3081,0.8918,0.4755,0.0592,0.6429,0.2266,0.8103,0.394,0.9777,0.5614,0.1451,0.7288,0.3125,0.8962
3819,0.0064,0.5101,0.0138,0.5175,0.0212,0.5249,0.0286,0.5323,0.036,0.5397,0.0434,0.5471,0.0508,0.5545,0.0582,0.5619,0.0656,0.5693,0.073,0.5767,0.0804,0.5841,0.0878,0.5915,0.0952,0.5989,0.1026,0.6063,0.11,0.6137,0.1174,0.6211,0.1248,0.6285,0.1322,0.6359,0.1396,0.6433,0.147,0.6507,0.1544,0.6581,0.1618
3820,0.592,0.0157,0.4394,0.8631,0.2868,0.7105,0.1342,0.5579,0.9816,0.4053,0.829,0.2527,0.6764,0.1001,0.5238,0.9475,0.3712,0.7949,0.2186,0.6423,0.066,0.4897,0.9134,0.3371,0.7608,0.1845,0.6082,0.0319,0.4556,0.8793,0.303,0.7267,0.1504,0.5741,0.9978,0.4215,0.8452,0.2689,0.6926,0.1163,0.54,0.9637,0.3874
3821,0.1376,0.4813,0.825,0.1687,0.5124,0.8561,0.1998,0.5435,0.8872,0.2309,0.5746,0.9183,0.262,0.6057,0.9494,0.2931,0.6368,0.9805,0.3242,0.6679,0.0116,0.3553,0.699,0.0427,0.3864,0.7301,0.0738,0.4175,0.7612,0.1049,0.4486,0.7923,0.136,0.4797,0.8234,0.1671,0.5108,0.8545,0.1982,0.5419,0.8856,0.2293,0.573
3822,0.6432,0.9069,0.1706,0.4343,0.698,0.9617,0.2254,0.4891,0.7528,0.0165,0.2802,0.5439,0.8076,0.0713,0.335,0.5987,0.8624,0.1261,0.3898,0.6535,0.9172,0.1809,0.4446,0.7083,0.972,0.2357,0.4994,0.7631,0.0268,0.2905,0.5542,0.8179,0.0816,0.3453,0.609,0.8727,0.1364,0.4001,0.6638,0.9275,0.1912,0.4549,0.7186
3823,0.1088,0.2925,0.4762,0.6599,0.8436,0.0273,0.211,0.3947,0.5784,0.7621,0.9458,0.1295,0.3132,0.4969,0.6806,0.8643,0.048,0.2317,0.4154,0.5991,0.7828,0.9665,0.1502,0.3339,0.5176,0.7013,0.885,0.0687,0.2524,0.4361,0.6198,0.8035,0.9872,0.1709,0.3546,0.5383,0.722,0.9057,0.0894,0.2731,0.4568,0.6405,0.8242
3824,0.5344,0.6381,0.7418,0.8455,0.9492,0.0529,0.1566,0.2603,0.364,0.4677,0.5714,0.6751,0.7788,0.8825,0.9862,0.0899,0.1936,0.2973,0.401,0.5047,0.6084,0.7121,0.8158,0.9195,0.0232,0.1269,0.2306,0.3343,0.438,0.5417,0.6454,0.7491,0.8528,0.9565,0.0602,0.1639,0.2676,0.3713,0.475,0.5787,0.6824,0.7861,0.8898
3825,0.92,0.9437,0.9674,0.9911,0.0148,0.0385,0.0622,0.0859,0.1096,0.1333,0.157,0.1807,0.2044,0.2281,0.2518,0.2755,0.2992,0.3229,0.3466,0.3703,0.394,0.4177,0.4414,0.4651,0.4888,0.5125,0.5362,0.5599,0.5836,0.6073,0.631,0.6547,0.6784,0.7021,0.7258,0.7495,0.7732,0.7969,0.8206,0.8443,0.868,0.8917,0.9154
3826,0.2656,0.2093,0.153,0.0967,0.0404,0.9841,0.9278,0.8715,0.8152,0.7589,0.7026,0.6463,0.59,0.5337,0.4774,0.4211,0.3648,0.3085,0.2522,0.1959,0.1396,0.0833,0.027,0.9707,0.9144,0.8581,0.8018,0.7455,0.6892,0.6329,0.5766,0.5203,0.464,0.4077,0.3514,0.2951,0.2388,0.1825,0.1262,0.0699,0.0136,0.9573,0.901
