,Anfangswert 0,Anfangswert 2786,Anfangswert 5572,Anfangswert 8358
6317,0.7152,0.9138,0.1124,0.311
6318,0.3808,0.3394,0.298,0.2566
6319,0.0064,0.725,0.4436,0.1622
6320,0.592,0.0706,0.5492,0.0278
6321,0.1376,0.3762,0.6148,0.8534
6322,0.6432,0.6418,0.6404,0.639
6323,0.1088,0.8674,0.626,0.3846
6324,0.5344,0.053,0.5716,0.0902
6325,0.92,0.1986,0.4772,0.7558
6326,0.2656,0.3042,0.3428,0.3814
6327,0.5712,0.3698,0.1684,0.967
6328,0.8368,0.3954,0.954,0.5126
6329,0.0624,0.381,0.6996,0.0182
6330,0.248,0.3266,0.4052,0.4838
6331,0.3936,0.2322,0.0708,0.9094
6332,0.4992,0.0978,0.6964,0.295
6333,0.5648,0.9234,0.282,0.6406
6334,0.5904,0.709,0.8276,0.9462
6335,0.576,0.4546,0.3332,0.2118
6336,0.5216,0.1602,0.7988,0.4374
6337,0.4272,0.8258,0.2244,0.623
6338,0.2928,0.4514,0.61,0.7686
6339,0.1184,0.037,0.9556,0.8742
6340,0.904,0.5826,0.2612,0.9398
6341,0.6496,0.0882,0.5268,0.9654
6342,0.3552,0.5538,0.7524,0.951
6343,0.0208,0.9794,0.938,0.8966
6344,0.6464,0.365,0.0836,0.8022
6345,0.232,0.7106,0.1892,0.6678
6346,0.7776,0.0162,0.2548,0.4934
6347,0.2832,0.2818,0.2804,0.279
6348,0.7488,0.5074,0.266,0.0246
6349,0.1744,0.693,0.2116,0.7302
6350,0.56,0.8386,0.1172,0.3958
6351,0.9056,0.9442,0.9828,0.0214
6352,0.2112,0.0098,0.8084,0.607
6353,0.4768,0.0354,0.594,0.1526
6354,0.7024,0.021,0.3396,0.6582
6355,0.888,0.9666,0.0452,0.1238
6356,0.0336,0.8722,0.7108,0.5494
6357,0.1392,0.7378,0.3364,0.935
6358,0.2048,0.5634,0.922,0.2806
6359,0.2304,0.349,0.4676,0.5862
6360,0.216,0.0946,0.9732,0.8518
6361,0.1616,0.8002,0.4388,0.0774
6362,0.0672,0.4658,0.8644,0.263
6363,0.9328,0.0914,0.25,0.4086
6364,0.7584,0.677,0.5956,0.5142
6365,0.544,0.2226,0.9012,0.5798
6366,0.2896,0.7282,0.1668,0.6054
6367,0.9952,0.1938,0.3924,0.591
6368,0.6608,0.6194,0.578,0.5366
6369,0.2864,0.005,0.7236,0.4422
6370,0.872,0.3506,0.8292,0.3078
6371,0.4176,0.6562,0.8948,0.1334
6372,0.9232,0.9218,0.9204,0.919
6373,0.3888,0.1474,0.906,0.6646
6374,0.8144,0.333,0.8516,0.3702
6375,0.2,0.4786,0.7572,0.0358
6376,0.5456,0.5842,0.6228,0.6614
6377,0.8512,0.6498,0.4484,0.247
6378,0.1168,0.6754,0.234,0.7926
6379,0.3424,0.661,0.9796,0.2982
6380,0.528,0.6066,0.6852,0.7638
6381,0.6736,0.5122,0.3508,0.1894
6382,0.7792,0.3778,0.9764,0.575
6383,0.8448,0.2034,0.562,0.9206
6384,0.8704,0.989,0.1076,0.2262
6385,0.856,0.7346,0.6132,0.4918
6386,0.8016,0.4402,0.0788,0.7174
6387,0.7072,0.1058,0.5044,0.903
6388,0.5728,0.7314,0.89,0.0486
6389,0.3984,0.317,0.2356,0.1542
6390,0.184,0.8626,0.5412,0.2198
6391,0.9296,0.3682,0.8068,0.2454
6392,0.6352,0.8338,0.0324,0.231
6393,0.3008,0.2594,0.218,0.1766
6394,0.9264,0.645,0.3636,0.0822
6395,0.512,0.9906,0.4692,0.9478
6396,0.0576,0.2962,0.5348,0.7734
6397,0.5632,0.5618,0.5604,0.559
6398,0.0288,0.7874,0.546,0.3046
6399,0.4544,0.973,0.4916,0.0102
6400,0.84,0.1186,0.3972,0.6758
6401,0.1856,0.2242,0.2628,0.3014
6402,0.4912,0.2898,0.0884,0.887
6403,0.7568,0.3154,0.874,0.4326
6404,0.9824,0.301,0.6196,0.9382
6405,0.168,0.2466,0.3252,0.4038
6406,0.3136,0.1522,0.9908,0.8294
6407,0.4192,0.0178,0.6164,0.215
6408,0.4848,0.8434,0.202,0.5606
6409,0.5104,0.629,0.7476,0.8662
6410,0.496,0.3746,0.2532,0.1318
6411,0.4416,0.0802,0.7188,0.3574
6412,0.3472,0.7458,0.1444,0.543
6413,0.2128,0.3714,0.53,0.6886
6414,0.0384,0.957,0.8756,0.7942
6415,0.824,0.5026,0.1812,0.8598
6416,0.5696,0.0082,0.4468,0.8854
6417,0.2752,0.4738,0.6724,0.871
6418,0.9408,0.8994,0.858,0.8166
6419,0.5664,0.285,0.0036,0.7222
6420,0.152,0.6306,0.1092,0.5878
6421,0.6976,0.9362,0.1748,0.4134
6422,0.2032,0.2018,0.2004,0.199
6423,0.6688,0.4274,0.186,0.9446
6424,0.0944,0.613,0.1316,0.6502
6425,0.48,0.7586,0.0372,0.3158
6426,0.8256,0.8642,0.9028,0.9414
6427,0.1312,0.9298,0.7284,0.527
6428,0.3968,0.9554,0.514,0.0726
6429,0.6224,0.941,0.2596,0.5782
6430,0.808,0.8866,0.9652,0.0438
6431,0.9536,0.7922,0.6308,0.4694
6432,0.0592,0.6578,0.2564,0.855
6433,0.1248,0.4834,0.842,0.2006
6434,0.1504,0.269,0.3876,0.5062
6435,0.136,0.0146,0.8932,0.7718
6436,0.0816,0.7202,0.3588,0.9974
6437,0.9872,0.3858,0.7844,0.183
6438,0.8528,0.0114,0.17,0.3286
6439,0.6784,0.597,0.5156,0.4342
6440,0.464,0.1426,0.8212,0.4998
6441,0.2096,0.6482,0.0868,0.5254
6442,0.9152,0.1138,0.3124,0.511
6443,0.5808,0.5394,0.498,0.4566
6444,0.2064,0.925,0.6436,0.3622
6445,0.792,0.2706,0.7492,0.2278
6446,0.3376,0.5762,0.8148,0.0534
6447,0.8432,0.8418,0.8404,0.839
6448,0.3088,0.0674,0.826,0.5846
6449,0.7344,0.253,0.7716,0.2902
6450,0.12,0.3986,0.6772,0.9558
6451,0.4656,0.5042,0.5428,0.5814
6452,0.7712,0.5698,0.3684,0.167
6453,0.0368,0.5954,0.154,0.7126
6454,0.2624,0.581,0.8996,0.2182
6455,0.448,0.5266,0.6052,0.6838
6456,0.5936,0.4322,0.2708,0.1094
6457,0.6992,0.2978,0.8964,0.495
6458,0.7648,0.1234,0.482,0.8406
6459,0.7904,0.909,0.0276,0.1462
6460,0.776,0.6546,0.5332,0.4118
6461,0.7216,0.3602,0.9988,0.6374
6462,0.6272,0.0258,0.4244,0.823
6463,0.4928,0.6514,0.81,0.9686
6464,0.3184,0.237,0.1556,0.0742
6465,0.104,0.7826,0.4612,0.1398
6466,0.8496,0.2882,0.7268,0.1654
6467,0.5552,0.7538,0.9524,0.151
6468,0.2208,0.1794,0.138,0.0966
6469,0.8464,0.565,0.2836,0.0022
6470,0.432,0.9106,0.3892,0.8678
6471,0.9776,0.2162,0.4548,0.6934
6472,0.4832,0.4818,0.4804,0.479
6473,0.9488,0.7074,0.466,0.2246
6474,0.3744,0.893,0.4116,0.9302
6475,0.76,0.0386,0.3172,0.5958
6476,0.1056,0.1442,0.1828,0.2214
6477,0.4112,0.2098,0.0084,0.807
6478,0.6768,0.2354,0.794,0.3526
6479,0.9024,0.221,0.5396,0.8582
6480,0.088,0.1666,0.2452,0.3238
6481,0.2336,0.0722,0.9108,0.7494
6482,0.3392,0.9378,0.5364,0.135
6483,0.4048,0.7634,0.122,0.4806
6484,0.4304,0.549,0.6676,0.7862
6485,0.416,0.2946,0.1732,0.0518
6486,0.3616,0.0002,0.6388,0.2774
6487,0.2672,0.6658,0.0644,0.463
6488,0.1328,0.2914,0.45,0.6086
6489,0.9584,0.877,0.7956,0.7142
6490,0.744,0.4226,0.1012,0.7798
6491,0.4896,0.9282,0.3668,0.8054
6492,0.1952,0.3938,0.5924,0.791
6493,0.8608,0.8194,0.778,0.7366
6494,0.4864,0.205,0.9236,0.6422
6495,0.072,0.5506,0.0292,0.5078
6496,0.6176,0.8562,0.0948,0.3334
6497,0.1232,0.1218,0.1204,0.119
6498,0.5888,0.3474,0.106,0.8646
6499,0.0144,0.533,0.0516,0.5702
6500,0.4,0.6786,0.9572,0.2358
6501,0.7456,0.7842,0.8228,0.8614
6502,0.0512,0.8498,0.6484,0.447
6503,0.3168,0.8754,0.434,0.9926
6504,0.5424,0.861,0.1796,0.4982
6505,0.728,0.8066,0.8852,0.9638
6506,0.8736,0.7122,0.5508,0.3894
6507,0.9792,0.5778,0.1764,0.775
6508,0.0448,0.4034,0.762,0.1206
6509,0.0704,0.189,0.3076,0.4262
6510,0.056,0.9346,0.8132,0.6918
6511,0.0016,0.6402,0.2788,0.9174
6512,0.9072,0.3058,0.7044,0.103
6513,0.7728,0.9314,0.09,0.2486
6514,0.5984,0.517,0.4356,0.3542
6515,0.384,0.0626,0.7412,0.4198
6516,0.1296,0.5682,0.0068,0.4454
6517,0.8352,0.0338,0.2324,0.431
6518,0.5008,0.4594,0.418,0.3766
6519,0.1264,0.845,0.5636,0.2822
6520,0.712,0.1906,0.6692,0.1478
6521,0.2576,0.4962,0.7348,0.9734
6522,0.7632,0.7618,0.7604,0.759
6523,0.2288,0.9874,0.746,0.5046
6524,0.6544,0.173,0.6916,0.2102
6525,0.04,0.3186,0.5972,0.8758
6526,0.3856,0.4242,0.4628,0.5014
6527,0.6912,0.4898,0.2884,0.087
6528,0.9568,0.5154,0.074,0.6326
6529,0.1824,0.501,0.8196,0.1382
6530,0.368,0.4466,0.5252,0.6038
6531,0.5136,0.3522,0.1908,0.0294
6532,0.6192,0.2178,0.8164,0.415
6533,0.6848,0.0434,0.402,0.7606
6534,0.7104,0.829,0.9476,0.0662
6535,0.696,0.5746,0.4532,0.3318
6536,0.6416,0.2802,0.9188,0.5574
6537,0.5472,0.9458,0.3444,0.743
6538,0.4128,0.5714,0.73,0.8886
6539,0.2384,0.157,0.0756,0.9942
6540,0.024,0.7026,0.3812,0.0598
6541,0.7696,0.2082,0.6468,0.0854
6542,0.4752,0.6738,0.8724,0.071
6543,0.1408,0.0994,0.058,0.0166
6544,0.7664,0.485,0.2036,0.9222
6545,0.352,0.8306,0.3092,0.7878
6546,0.8976,0.1362,0.3748,0.6134
6547,0.4032,0.4018,0.4004,0.399
6548,0.8688,0.6274,0.386,0.1446
6549,0.2944,0.813,0.3316,0.8502
6550,0.68,0.9586,0.2372,0.5158
6551,0.0256,0.0642,0.1028,0.1414
6552,0.3312,0.1298,0.9284,0.727
6553,0.5968,0.1554,0.714,0.2726
6554,0.8224,0.141,0.4596,0.7782
6555,0.008,0.0866,0.1652,0.2438
6556,0.1536,0.9922,0.8308,0.6694
6557,0.2592,0.8578,0.4564,0.055
6558,0.3248,0.6834,0.042,0.4006
6559,0.3504,0.469,0.5876,0.7062
6560,0.336,0.2146,0.0932,0.9718
6561,0.2816,0.9202,0.5588,0.1974
6562,0.1872,0.5858,0.9844,0.383
6563,0.0528,0.2114,0.37,0.5286
6564,0.8784,0.797,0.7156,0.6342
6565,0.664,0.3426,0.0212,0.6998
6566,0.4096,0.8482,0.2868,0.7254
6567,0.1152,0.3138,0.5124,0.711
6568,0.7808,0.7394,0.698,0.6566
6569,0.4064,0.125,0.8436,0.5622
6570,0.992,0.4706,0.9492,0.4278
6571,0.5376,0.7762,0.0148,0.2534
6572,0.0432,0.0418,0.0404,0.039
6573,0.5088,0.2674,0.026,0.7846
6574,0.9344,0.453,0.9716,0.4902
6575,0.32,0.5986,0.8772,0.1558
6576,0.6656,0.7042,0.7428,0.7814
6577,0.9712,0.7698,0.5684,0.367
6578,0.2368,0.7954,0.354,0.9126
6579,0.4624,0.781,0.0996,0.4182
6580,0.648,0.7266,0.8052,0.8838
6581,0.7936,0.6322,0.4708,0.3094
6582,0.8992,0.4978,0.0964,0.695
6583,0.9648,0.3234,0.682,0.0406
6584,0.9904,0.109,0.2276,0.3462
6585,0.976,0.8546,0.7332,0.6118
6586,0.9216,0.5602,0.1988,0.8374
6587,0.8272,0.2258,0.6244,0.023
6588,0.6928,0.8514,0.01,0.1686
6589,0.5184,0.437,0.3556,0.2742
6590,0.304,0.9826,0.6612,0.3398
6591,0.0496,0.4882,0.9268,0.3654
6592,0.7552,0.9538,0.1524,0.351
6593,0.4208,0.3794,0.338,0.2966
6594,0.0464,0.765,0.4836,0.2022
6595,0.632,0.1106,0.5892,0.0678
6596,0.1776,0.4162,0.6548,0.8934
6597,0.6832,0.6818,0.6804,0.679
6598,0.1488,0.9074,0.666,0.4246
6599,0.5744,0.093,0.6116,0.1302
6600,0.96,0.2386,0.5172,0.7958
6601,0.3056,0.3442,0.3828,0.4214
6602,0.6112,0.4098,0.2084,0.007
6603,0.8768,0.4354,0.994,0.5526
6604,0.1024,0.421,0.7396,0.0582
6605,0.288,0.3666,0.4452,0.5238
6606,0.4336,0.2722,0.1108,0.9494
6607,0.5392,0.1378,0.7364,0.335
6608,0.6048,0.9634,0.322,0.6806
6609,0.6304,0.749,0.8676,0.9862
6610,0.616,0.4946,0.3732,0.2518
6611,0.5616,0.2002,0.8388,0.4774
6612,0.4672,0.8658,0.2644,0.663
6613,0.3328,0.4914,0.65,0.8086
6614,0.1584,0.077,0.9956,0.9142
6615,0.944,0.6226,0.3012,0.9798
6616,0.6896,0.1282,0.5668,0.0054
6617,0.3952,0.5938,0.7924,0.991
6618,0.0608,0.0194,0.978,0.9366
6619,0.6864,0.405,0.1236,0.8422
6620,0.272,0.7506,0.2292,0.7078
6621,0.8176,0.0562,0.2948,0.5334
6622,0.3232,0.3218,0.3204,0.319
6623,0.7888,0.5474,0.306,0.0646
6624,0.2144,0.733,0.2516,0.7702
6625,0.6,0.8786,0.1572,0.4358
6626,0.9456,0.9842,0.0228,0.0614
6627,0.2512,0.0498,0.8484,0.647
6628,0.5168,0.0754,0.634,0.1926
6629,0.7424,0.061,0.3796,0.6982
6630,0.928,0.0066,0.0852,0.1638
6631,0.0736,0.9122,0.7508,0.5894
6632,0.1792,0.7778,0.3764,0.975
6633,0.2448,0.6034,0.962,0.3206
6634,0.2704,0.389,0.5076,0.6262
6635,0.256,0.1346,0.0132,0.8918
6636,0.2016,0.8402,0.4788,0.1174
6637,0.1072,0.5058,0.9044,0.303
6638,0.9728,0.1314,0.29,0.4486
6639,0.7984,0.717,0.6356,0.5542
6640,0.584,0.2626,0.9412,0.6198
6641,0.3296,0.7682,0.2068,0.6454
6642,0.0352,0.2338,0.4324,0.631
6643,0.7008,0.6594,0.618,0.5766
6644,0.3264,0.045,0.7636,0.4822
6645,0.912,0.3906,0.8692,0.3478
6646,0.4576,0.6962,0.9348,0.1734
6647,0.9632,0.9618,0.9604,0.959
6648,0.4288,0.1874,0.946,0.7046
6649,0.8544,0.373,0.8916,0.4102
6650,0.24,0.5186,0.7972,0.0758
6651,0.5856,0.6242,0.6628,0.7014
6652,0.8912,0.6898,0.4884,0.287
6653,0.1568,0.7154,0.274,0.8326
6654,0.3824,0.701,0.0196,0.3382
6655,0.568,0.6466,0.7252,0.8038
6656,0.7136,0.5522,0.3908,0.2294
6657,0.8192,0.4178,0.0164,0.615
6658,0.8848,0.2434,0.602,0.9606
6659,0.9104,0.029,0.1476,0.2662
6660,0.896,0.7746,0.6532,0.5318
6661,0.8416,0.4802,0.1188,0.7574
6662,0.7472,0.1458,0.5444,0.943
6663,0.6128,0.7714,0.93,0.0886
6664,0.4384,0.357,0.2756,0.1942
6665,0.224,0.9026,0.5812,0.2598
6666,0.9696,0.4082,0.8468,0.2854
6667,0.6752,0.8738,0.0724,0.271
6668,0.3408,0.2994,0.258,0.2166
6669,0.9664,0.685,0.4036,0.1222
6670,0.552,0.0306,0.5092,0.9878
6671,0.0976,0.3362,0.5748,0.8134
6672,0.6032,0.6018,0.6004,0.599
6673,0.0688,0.8274,0.586,0.3446
6674,0.4944,0.013,0.5316,0.0502
6675,0.88,0.1586,0.4372,0.7158
6676,0.2256,0.2642,0.3028,0.3414
6677,0.5312,0.3298,0.1284,0.927
6678,0.7968,0.3554,0.914,0.4726
6679,0.0224,0.341,0.6596,0.9782
6680,0.208,0.2866,0.3652,0.4438
6681,0.3536,0.1922,0.0308,0.8694
6682,0.4592,0.0578,0.6564,0.255
6683,0.5248,0.8834,0.242,0.6006
6684,0.5504,0.669,0.7876,0.9062
6685,0.536,0.4146,0.2932,0.1718
6686,0.4816,0.1202,0.7588,0.3974
6687,0.3872,0.7858,0.1844,0.583
6688,0.2528,0.4114,0.57,0.7286
6689,0.0784,0.997,0.9156,0.8342
6690,0.864,0.5426,0.2212,0.8998
6691,0.6096,0.0482,0.4868,0.9254
6692,0.3152,0.5138,0.7124,0.911
6693,0.9808,0.9394,0.898,0.8566
6694,0.6064,0.325,0.0436,0.7622
6695,0.192,0.6706,0.1492,0.6278
6696,0.7376,0.9762,0.2148,0.4534
6697,0.2432,0.2418,0.2404,0.239
6698,0.7088,0.4674,0.226,0.9846
6699,0.1344,0.653,0.1716,0.6902
6700,0.52,0.7986,0.0772,0.3558
6701,0.8656,0.9042,0.9428,0.9814
6702,0.1712,0.9698,0.7684,0.567
6703,0.4368,0.9954,0.554,0.1126
6704,0.6624,0.981,0.2996,0.6182
6705,0.848,0.9266,0.0052,0.0838
6706,0.9936,0.8322,0.6708,0.5094
6707,0.0992,0.6978,0.2964,0.895
6708,0.1648,0.5234,0.882,0.2406
6709,0.1904,0.309,0.4276,0.5462
6710,0.176,0.0546,0.9332,0.8118
6711,0.1216,0.7602,0.3988,0.0374
6712,0.0272,0.4258,0.8244,0.223
6713,0.8928,0.0514,0.21,0.3686
6714,0.7184,0.637,0.5556,0.4742
6715,0.504,0.1826,0.8612,0.5398
6716,0.2496,0.6882,0.1268,0.5654
6717,0.9552,0.1538,0.3524,0.551
6718,0.6208,0.5794,0.538,0.4966
6719,0.2464,0.965,0.6836,0.4022
6720,0.832,0.3106,0.7892,0.2678
6721,0.3776,0.6162,0.8548,0.0934
6722,0.8832,0.8818,0.8804,0.879
6723,0.3488,0.1074,0.866,0.6246
6724,0.7744,0.293,0.8116,0.3302
6725,0.16,0.4386,0.7172,0.9958
6726,0.5056,0.5442,0.5828,0.6214
6727,0.8112,0.6098,0.4084,0.207
6728,0.0768,0.6354,0.194,0.7526
6729,0.3024,0.621,0.9396,0.2582
6730,0.488,0.5666,0.6452,0.7238
6731,0.6336,0.4722,0.3108,0.1494
6732,0.7392,0.3378,0.9364,0.535
6733,0.8048,0.1634,0.522,0.8806
6734,0.8304,0.949,0.0676,0.1862
6735,0.816,0.6946,0.5732,0.4518
6736,0.7616,0.4002,0.0388,0.6774
6737,0.6672,0.0658,0.4644,0.863
6738,0.5328,0.6914,0.85,0.0086
6739,0.3584,0.277,0.1956,0.1142
6740,0.144,0.8226,0.5012,0.1798
6741,0.8896,0.3282,0.7668,0.2054
6742,0.5952,0.7938,0.9924,0.191
6743,0.2608,0.2194,0.178,0.1366
6744,0.8864,0.605,0.3236,0.0422
6745,0.472,0.9506,0.4292,0.9078
6746,0.0176,0.2562,0.4948,0.7334
6747,0.5232,0.5218,0.5204,0.519
6748,0.9888,0.7474,0.506,0.2646
6749,0.4144,0.933,0.4516,0.9702
6750,0.8,0.0786,0.3572,0.6358
6751,0.1456,0.1842,0.2228,0.2614
6752,0.4512,0.2498,0.0484,0.847
6753,0.7168,0.2754,0.834,0.3926
6754,0.9424,0.261,0.5796,0.8982
6755,0.128,0.2066,0.2852,0.3638
6756,0.2736,0.1122,0.9508,0.7894
6757,0.3792,0.9778,0.5764,0.175
6758,0.4448,0.8034,0.162,0.5206
6759,0.4704,0.589,0.7076,0.8262
6760,0.456,0.3346,0.2132,0.0918
6761,0.4016,0.0402,0.6788,0.3174
6762,0.3072,0.7058,0.1044,0.503
6763,0.1728,0.3314,0.49,0.6486
6764,0.9984,0.917,0.8356,0.7542
6765,0.784,0.4626,0.1412,0.8198
6766,0.5296,0.9682,0.4068,0.8454
6767,0.2352,0.4338,0.6324,0.831
6768,0.9008,0.8594,0.818,0.7766
6769,0.5264,0.245,0.9636,0.6822
6770,0.112,0.5906,0.0692,0.5478
6771,0.6576,0.8962,0.1348,0.3734
6772,0.1632,0.1618,0.1604,0.159
6773,0.6288,0.3874,0.146,0.9046
6774,0.0544,0.573,0.0916,0.6102
6775,0.44,0.7186,0.9972,0.2758
6776,0.7856,0.8242,0.8628,0.9014
6777,0.0912,0.8898,0.6884,0.487
6778,0.3568,0.9154,0.474,0.0326
6779,0.5824,0.901,0.2196,0.5382
6780,0.768,0.8466,0.9252,0.0038
6781,0.9136,0.7522,0.5908,0.4294
6782,0.0192,0.6178,0.2164,0.815
6783,0.0848,0.4434,0.802,0.1606
6784,0.1104,0.229,0.3476,0.4662
6785,0.096,0.9746,0.8532,0.7318
6786,0.0416,0.6802,0.3188,0.9574
6787,0.9472,0.3458,0.7444,0.143
6788,0.8128,0.9714,0.13,0.2886
6789,0.6384,0.557,0.4756,0.3942
6790,0.424,0.1026,0.7812,0.4598
6791,0.1696,0.6082,0.0468,0.4854
6792,0.8752,0.0738,0.2724,0.471
6793,0.5408,0.4994,0.458,0.4166
6794,0.1664,0.885,0.6036,0.3222
6795,0.752,0.2306,0.7092,0.1878
6796,0.2976,0.5362,0.7748,0.0134
6797,0.8032,0.8018,0.8004,0.799
6798,0.2688,0.0274,0.786,0.5446
6799,0.6944,0.213,0.7316,0.2502
6800,0.08,0.3586,0.6372,0.9158
6801,0.4256,0.4642,0.5028,0.5414
6802,0.7312,0.5298,0.3284,0.127
6803,0.9968,0.5554,0.114,0.6726
6804,0.2224,0.541,0.8596,0.1782
6805,0.408,0.4866,0.5652,0.6438
6806,0.5536,0.3922,0.2308,0.0694
6807,0.6592,0.2578,0.8564,0.455
6808,0.7248,0.0834,0.442,0.8006
6809,0.7504,0.869,0.9876,0.1062
6810,0.736,0.6146,0.4932,0.3718
6811,0.6816,0.3202,0.9588,0.5974
6812,0.5872,0.9858,0.3844,0.783
6813,0.4528,0.6114,0.77,0.9286
6814,0.2784,0.197,0.1156,0.0342
6815,0.064,0.7426,0.4212,0.0998
6816,0.8096,0.2482,0.6868,0.1254
6817,0.5152,0.7138,0.9124,0.111
6818,0.1808,0.1394,0.098,0.0566
6819,0.8064,0.525,0.2436,0.9622
6820,0.392,0.8706,0.3492,0.8278
6821,0.9376,0.1762,0.4148,0.6534
6822,0.4432,0.4418,0.4404,0.439
6823,0.9088,0.6674,0.426,0.1846
6824,0.3344,0.853,0.3716,0.8902
6825,0.72,0.9986,0.2772,0.5558
6826,0.0656,0.1042,0.1428,0.1814
6827,0.3712,0.1698,0.9684,0.767
6828,0.6368,0.1954,0.754,0.3126
6829,0.8624,0.181,0.4996,0.8182
6830,0.048,0.1266,0.2052,0.2838
6831,0.1936,0.0322,0.8708,0.7094
6832,0.2992,0.8978,0.4964,0.095
6833,0.3648,0.7234,0.082,0.4406
6834,0.3904,0.509,0.6276,0.7462
6835,0.376,0.2546,0.1332,0.0118
6836,0.3216,0.9602,0.5988,0.2374
6837,0.2272,0.6258,0.0244,0.423
6838,0.0928,0.2514,0.41,0.5686
6839,0.9184,0.837,0.7556,0.6742
6840,0.704,0.3826,0.0612,0.7398
6841,0.4496,0.8882,0.3268,0.7654
6842,0.1552,0.3538,0.5524,0.751
6843,0.8208,0.7794,0.738,0.6966
6844,0.4464,0.165,0.8836,0.6022
6845,0.032,0.5106,0.9892,0.4678
6846,0.5776,0.8162,0.0548,0.2934
6847,0.0832,0.0818,0.0804,0.079
6848,0.5488,0.3074,0.066,0.8246
6849,0.9744,0.493,0.0116,0.5302
6850,0.36,0.6386,0.9172,0.1958
6851,0.7056,0.7442,0.7828,0.8214
6852,0.0112,0.8098,0.6084,0.407
6853,0.2768,0.8354,0.394,0.9526
6854,0.5024,0.821,0.1396,0.4582
6855,0.688,0.7666,0.8452,0.9238
6856,0.8336,0.6722,0.5108,0.3494
6857,0.9392,0.5378,0.1364,0.735
6858,0.0048,0.3634,0.722,0.0806
6859,0.0304,0.149,0.2676,0.3862
6860,0.016,0.8946,0.7732,0.6518
6861,0.9616,0.6002,0.2388,0.8774
6862,0.8672,0.2658,0.6644,0.063
6863,0.7328,0.8914,0.05,0.2086
6864,0.5584,0.477,0.3956,0.3142
6865,0.344,0.0226,0.7012,0.3798
6866,0.0896,0.5282,0.9668,0.4054
6867,0.7952,0.9938,0.1924,0.391
6868,0.4608,0.4194,0.378,0.3366
6869,0.0864,0.805,0.5236,0.2422
6870,0.672,0.1506,0.6292,0.1078
6871,0.2176,0.4562,0.6948,0.9334
6872,0.7232,0.7218,0.7204,0.719
6873,0.1888,0.9474,0.706,0.4646
6874,0.6144,0.133,0.6516,0.1702
6875,0.0,0.2786,0.5572,0.8358
6876,0.3456,0.3842,0.4228,0.4614
6877,0.6512,0.4498,0.2484,0.047
6878,0.9168,0.4754,0.034,0.5926
6879,0.1424,0.461,0.7796,0.0982
6880,0.328,0.4066,0.4852,0.5638
6881,0.4736,0.3122,0.1508,0.9894
6882,0.5792,0.1778,0.7764,0.375
6883,0.6448,0.0034,0.362,0.7206
6884,0.6704,0.789,0.9076,0.0262
6885,0.656,0.5346,0.4132,0.2918
6886,0.6016,0.2402,0.8788,0.5174
6887,0.5072,0.9058,0.3044,0.703
6888,0.3728,0.5314,0.69,0.8486
6889,0.1984,0.117,0.0356,0.9542
6890,0.984,0.6626,0.3412,0.0198
6891,0.7296,0.1682,0.6068,0.0454
6892,0.4352,0.6338,0.8324,0.031
6893,0.1008,0.0594,0.018,0.9766
6894,0.7264,0.445,0.1636,0.8822
6895,0.312,0.7906,0.2692,0.7478
6896,0.8576,0.0962,0.3348,0.5734
6897,0.3632,0.3618,0.3604,0.359
6898,0.8288,0.5874,0.346,0.1046
6899,0.2544,0.773,0.2916,0.8102
6900,0.64,0.9186,0.1972,0.4758
6901,0.9856,0.0242,0.0628,0.1014
6902,0.2912,0.0898,0.8884,0.687
6903,0.5568,0.1154,0.674,0.2326
6904,0.7824,0.101,0.4196,0.7382
6905,0.968,0.0466,0.1252,0.2038
6906,0.1136,0.9522,0.7908,0.6294
6907,0.2192,0.8178,0.4164,0.015
6908,0.2848,0.6434,0.002,0.3606
6909,0.3104,0.429,0.5476,0.6662
6910,0.296,0.1746,0.0532,0.9318
6911,0.2416,0.8802,0.5188,0.1574
6912,0.1472,0.5458,0.9444,0.343
6913,0.0128,0.1714,0.33,0.4886
6914,0.8384,0.757,0.6756,0.5942
6915,0.624,0.3026,0.9812,0.6598
6916,0.3696,0.8082,0.2468,0.6854
6917,0.0752,0.2738,0.4724,0.671
6918,0.7408,0.6994,0.658,0.6166
6919,0.3664,0.085,0.8036,0.5222
6920,0.952,0.4306,0.9092,0.3878
6921,0.4976,0.7362,0.9748,0.2134
6922,0.0032,0.0018,0.0004,0.999
6923,0.4688,0.2274,0.986,0.7446
6924,0.8944,0.413,0.9316,0.4502
6925,0.28,0.5586,0.8372,0.1158
6926,0.6256,0.6642,0.7028,0.7414
6927,0.9312,0.7298,0.5284,0.327
6928,0.1968,0.7554,0.314,0.8726
6929,0.4224,0.741,0.0596,0.3782
6930,0.608,0.6866,0.7652,0.8438
6931,0.7536,0.5922,0.4308,0.2694
6932,0.8592,0.4578,0.0564,0.655
6933,0.9248,0.2834,0.642,0.0006
6934,0.9504,0.069,0.1876,0.3062
6935,0.936,0.8146,0.6932,0.5718
6936,0.8816,0.5202,0.1588,0.7974
6937,0.7872,0.1858,0.5844,0.983
6938,0.6528,0.8114,0.97,0.1286
6939,0.4784,0.397,0.3156,0.2342
6940,0.264,0.9426,0.6212,0.2998
6941,0.0096,0.4482,0.8868,0.3254
6942,0.7152,0.9138,0.1124,0.311
6943,0.3808,0.3394,0.298,0.2566
6944,0.0064,0.725,0.4436,0.1622
